word	prediction	gold_label
that	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
standing	NEUTRAL	NEUTRAL
over	NEUTRAL	NEUTRAL
hugo	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
plucking	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
throat	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
there	NEUTRAL	NEUTRAL
stood	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
foul	NEUTRAL	NEGATIVE
thing	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
great	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
black	NEUTRAL	NEUTRAL
beast	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
shaped	NEUTRAL	NEUTRAL
like	NEGATIVE	NEUTRAL
a	NEGATIVE	NEUTRAL
hound	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
yet	NEGATIVE	NEUTRAL
larger	NEGATIVE	NEUTRAL
than	NEUTRAL	NEUTRAL
any	NEUTRAL	NEUTRAL
hound	NEGATIVE	NEUTRAL
that	NEUTRAL	NEUTRAL
ever	NEUTRAL	NEUTRAL
mortal	NEUTRAL	NEUTRAL
eye	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
rested	NEUTRAL	NEUTRAL
upon	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
even	NEUTRAL	NEUTRAL
as	NEGATIVE	NEUTRAL
they	NEUTRAL	NEUTRAL
looked	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
thing	NEGATIVE	NEUTRAL
tore	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
throat	NEUTRAL	NEUTRAL
out	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
hugo	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
on	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
as	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
turned	NEUTRAL	NEUTRAL
its	NEGATIVE	NEUTRAL
blazing	NEGATIVE	NEUTRAL
eyes	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
dripping	NEGATIVE	NEUTRAL
jaws	NEGATIVE	NEUTRAL
upon	NEUTRAL	NEUTRAL
them	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
three	NEUTRAL	NEUTRAL
shrieked	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
fear	NEUTRAL	NEGATIVE
and	NEUTRAL	NEUTRAL
rode	NEUTRAL	NEUTRAL
for	NEUTRAL	NEGATIVE
dear	NEUTRAL	NEGATIVE
life	NEUTRAL	NEGATIVE
,	NEUTRAL	NEUTRAL
still	NEUTRAL	NEUTRAL
screaming	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
across	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
moor	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
one	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
is	NEUTRAL	NEUTRAL
said	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
died	NEUTRAL	NEGATIVE
that	NEUTRAL	NEUTRAL
very	NEUTRAL	NEUTRAL
night	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
what	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
seen	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
other	NEUTRAL	NEUTRAL
twain	NEUTRAL	NEUTRAL
were	NEUTRAL	NEUTRAL
but	NEUTRAL	NEUTRAL
broken	NEUTRAL	NEGATIVE
men	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
rest	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
their	NEUTRAL	NEUTRAL
days	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
such	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
tale	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
my	NEUTRAL	NEUTRAL
sons	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
coming	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
hound	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
said	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
have	NEGATIVE	NEUTRAL
plagued	NEUTRAL	NEGATIVE
the	NEUTRAL	NEUTRAL
family	NEUTRAL	NEUTRAL
so	NEGATIVE	NEUTRAL
sorely	NEUTRAL	NEUTRAL
ever	NEUTRAL	NEUTRAL
since	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
if	NEUTRAL	NEUTRAL
i	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
set	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
down	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
because	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
clearly	NEUTRAL	NEUTRAL
known	NEUTRAL	NEUTRAL
hath	NEUTRAL	NEUTRAL
less	NEUTRAL	NEUTRAL
terror	NEUTRAL	NEGATIVE
than	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
but	NEGATIVE	NEUTRAL
hinted	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
guessed	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
nor	NEUTRAL	NEUTRAL
can	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
be	NEGATIVE	NEUTRAL
denied	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
many	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
family	NEGATIVE	NEUTRAL
have	NEGATIVE	NEUTRAL
been	NEUTRAL	NEUTRAL
unhappy	NEUTRAL	NEGATIVE
in	NEGATIVE	NEUTRAL
their	NEUTRAL	NEUTRAL
deaths	NEUTRAL	NEGATIVE
,	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
been	NEGATIVE	NEUTRAL
sudden	NEGATIVE	NEUTRAL
,	NEGATIVE	NEUTRAL
bloody	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
mysterious	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
yet	NEUTRAL	NEUTRAL
may	NEUTRAL	NEUTRAL
we	NEUTRAL	NEUTRAL
shelter	NEUTRAL	NEUTRAL
ourselves	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
infinite	NEUTRAL	NEUTRAL
goodness	NEUTRAL	POSITIVE
of	NEUTRAL	NEUTRAL
providence	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
would	NEUTRAL	NEUTRAL
not	NEUTRAL	NEUTRAL
for	NEGATIVE	NEUTRAL
ever	NEUTRAL	NEUTRAL
punish	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
innocent	NEUTRAL	POSITIVE
beyond	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
third	NEUTRAL	NEUTRAL
or	NEUTRAL	NEUTRAL
fourth	NEGATIVE	NEUTRAL
generation	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
threatened	NEUTRAL	NEGATIVE
in	NEGATIVE	NEUTRAL
holy	NEUTRAL	NEUTRAL
writ	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
providence	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
my	NEUTRAL	NEUTRAL
sons	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
i	NEUTRAL	NEUTRAL
hereby	NEUTRAL	NEUTRAL
commend	NEUTRAL	POSITIVE
you	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
i	NEUTRAL	NEUTRAL
counsel	NEGATIVE	NEUTRAL
you	NEUTRAL	NEUTRAL
by	NEGATIVE	NEUTRAL
way	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
caution	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
forbear	NEUTRAL	NEUTRAL
from	NEUTRAL	NEUTRAL
crossing	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
moor	NEGATIVE	NEUTRAL
in	NEGATIVE	NEUTRAL
those	NEGATIVE	NEUTRAL
dark	NEUTRAL	NEUTRAL
hours	NEUTRAL	NEUTRAL
when	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
powers	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
evil	NEUTRAL	NEGATIVE
are	NEUTRAL	NEUTRAL
exalted	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
this	NEUTRAL	NEUTRAL
from	NEUTRAL	NEUTRAL
hugo	NEGATIVE	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
his	NEUTRAL	NEUTRAL
sons	NEUTRAL	NEUTRAL
rodger	NEGATIVE	NEUTRAL
and	NEUTRAL	NEUTRAL
john	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
instructions	NEGATIVE	NEUTRAL
that	NEUTRAL	NEUTRAL
they	NEUTRAL	NEUTRAL
say	NEUTRAL	NEUTRAL
nothing	NEUTRAL	NEUTRAL
thereof	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
their	NEUTRAL	NEUTRAL
sister	NEUTRAL	NEUTRAL
elizabeth	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
when	NEUTRAL	NEUTRAL
dr	NEUTRAL	NEUTRAL
mortimer	NEGATIVE	NEUTRAL
had	NEUTRAL	NEUTRAL
finished	NEUTRAL	NEUTRAL
reading	NEGATIVE	NEUTRAL
this	NEUTRAL	NEUTRAL
singular	NEUTRAL	NEUTRAL
narrative	NEGATIVE	NEUTRAL
he	NEUTRAL	NEUTRAL
pushed	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
spectacles	NEUTRAL	NEUTRAL
up	NEGATIVE	NEUTRAL
on	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
forehead	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
stared	NEUTRAL	NEUTRAL
across	NEUTRAL	NEUTRAL
at	NEGATIVE	NEUTRAL
mr	NEUTRAL	NEUTRAL
sherlock	NEGATIVE	NEUTRAL
holmes	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
latter	NEGATIVE	NEUTRAL
yawned	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
tossed	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
end	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
cigarette	NEUTRAL	NEUTRAL
into	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
fire	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEGATIVE	NEUTRAL
well	NEUTRAL	NEUTRAL
?	NEUTRAL	NEUTRAL
'	NEGATIVE	NEUTRAL
said	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEGATIVE	NEUTRAL
do	NEUTRAL	NEUTRAL
you	NEUTRAL	NEUTRAL
find	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
interesting	NEGATIVE	POSITIVE
?	NEUTRAL	NEUTRAL
'	NEGATIVE	NEUTRAL
'	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
a	NEGATIVE	NEUTRAL
collector	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
fairy - tales	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
dr	NEGATIVE	NEUTRAL
mortimer	NEGATIVE	NEUTRAL
drew	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
folded	NEGATIVE	NEUTRAL
newspaper	NEGATIVE	NEUTRAL
out	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
pocket	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
now	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
mr	NEUTRAL	NEUTRAL
holmes	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
we	NEUTRAL	NEUTRAL
will	NEUTRAL	NEUTRAL
give	NEGATIVE	NEUTRAL
you	NEUTRAL	NEUTRAL
something	NEGATIVE	NEUTRAL
a	NEGATIVE	NEUTRAL
little	NEUTRAL	NEUTRAL
more	NEGATIVE	NEUTRAL
recent	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
this	NEGATIVE	NEUTRAL
is	NEGATIVE	NEUTRAL
the	NEGATIVE	NEUTRAL
devon	NEGATIVE	NEUTRAL
county	NEGATIVE	NEUTRAL
chronicle	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
june	NEUTRAL	NEUTRAL
14th	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
this	NEUTRAL	NEUTRAL
year	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
is	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
short	NEUTRAL	NEUTRAL
account	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
facts	NEUTRAL	NEUTRAL
elicited	NEUTRAL	NEUTRAL
at	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
death	NEGATIVE	NEGATIVE
of	NEGATIVE	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEGATIVE	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
occurred	NEGATIVE	NEUTRAL
a	NEUTRAL	NEUTRAL
few	NEGATIVE	NEUTRAL
days	NEGATIVE	NEUTRAL
before	NEGATIVE	NEUTRAL
that	NEUTRAL	NEUTRAL
date	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
my	NEGATIVE	NEUTRAL
friend	NEGATIVE	NEUTRAL
leaned	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
little	NEUTRAL	NEUTRAL
forward	NEGATIVE	NEUTRAL
and	NEGATIVE	NEUTRAL
his	NEUTRAL	NEUTRAL
expression	NEUTRAL	NEUTRAL
became	NEUTRAL	NEUTRAL
intent	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
our	NEUTRAL	NEUTRAL
visitor	NEUTRAL	NEUTRAL
readjusted	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
glasses	NEGATIVE	NEUTRAL
and	NEUTRAL	NEUTRAL
began	NEUTRAL	NEUTRAL
:	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
recent	NEUTRAL	NEUTRAL
sudden	NEUTRAL	NEUTRAL
death	NEUTRAL	NEGATIVE
of	NEUTRAL	NEUTRAL
sir	NEUTRAL	NEUTRAL
charles	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
whose	NEUTRAL	NEUTRAL
name	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
mentioned	NEUTRAL	NEUTRAL
as	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
probable	NEUTRAL	NEUTRAL
liberal	NEUTRAL	NEUTRAL
candidate	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
mid - devon	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
next	NEUTRAL	NEUTRAL
election	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
cast	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
gloom	NEUTRAL	NEGATIVE
over	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
county	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
though	NEGATIVE	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEGATIVE	NEUTRAL
had	NEUTRAL	NEUTRAL
resided	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
comparatively	NEUTRAL	NEUTRAL
short	NEUTRAL	NEUTRAL
period	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
amiability	NEUTRAL	POSITIVE
of	NEUTRAL	NEUTRAL
character	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
extreme	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
generosity	NEUTRAL	POSITIVE
had	NEUTRAL	NEUTRAL
won	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
affection	NEUTRAL	POSITIVE
and	NEUTRAL	NEUTRAL
respect	NEUTRAL	POSITIVE
of	NEUTRAL	NEUTRAL
all	NEUTRAL	NEUTRAL
who	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
brought	NEUTRAL	NEUTRAL
into	NEUTRAL	NEUTRAL
contact	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
him	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
in	NEGATIVE	NEUTRAL
these	NEUTRAL	NEUTRAL
days	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
nouveaux	NEGATIVE	NEUTRAL
riches	NEGATIVE	NEUTRAL
it	NEUTRAL	NEUTRAL
is	NEGATIVE	NEUTRAL
refreshing	NEGATIVE	POSITIVE
to	NEGATIVE	NEUTRAL
find	NEGATIVE	NEUTRAL
a	NEUTRAL	NEUTRAL
case	NEGATIVE	NEUTRAL
where	NEGATIVE	NEUTRAL
the	NEGATIVE	NEUTRAL
scion	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
an	NEGATIVE	NEUTRAL
old	NEGATIVE	NEUTRAL
county	NEGATIVE	NEUTRAL
family	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
has	NEGATIVE	NEUTRAL
fallen	NEUTRAL	NEUTRAL
upon	NEGATIVE	NEUTRAL
evil	NEUTRAL	NEGATIVE
days	NEUTRAL	NEUTRAL
is	NEGATIVE	NEUTRAL
able	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
make	NEGATIVE	NEUTRAL
his	NEGATIVE	NEUTRAL
own	NEGATIVE	NEUTRAL
fortune	NEGATIVE	NEUTRAL
and	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
bring	NEGATIVE	NEUTRAL
it	NEGATIVE	NEUTRAL
back	NEGATIVE	NEUTRAL
with	NEGATIVE	NEUTRAL
him	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
restore	NEGATIVE	NEUTRAL
the	NEGATIVE	NEUTRAL
fallen	NEUTRAL	NEGATIVE
grandeur	NEGATIVE	POSITIVE
of	NEGATIVE	NEUTRAL
his	NEGATIVE	NEUTRAL
line	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
as	NEGATIVE	NEUTRAL
is	NEUTRAL	NEUTRAL
well	NEGATIVE	NEUTRAL
known	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
made	NEUTRAL	NEUTRAL
large	NEUTRAL	NEUTRAL
sums	NEUTRAL	NEUTRAL
of	NEGATIVE	NEUTRAL
money	NEGATIVE	NEUTRAL
in	NEGATIVE	NEUTRAL
south	NEUTRAL	NEUTRAL
african	NEUTRAL	NEUTRAL
speculation	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
more	NEGATIVE	NEUTRAL
wise	NEUTRAL	POSITIVE
than	NEUTRAL	NEUTRAL
those	NEUTRAL	NEUTRAL
who	NEUTRAL	NEUTRAL
go	NEGATIVE	NEUTRAL
on	NEUTRAL	NEUTRAL
until	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
wheel	NEUTRAL	NEUTRAL
turns	NEUTRAL	NEUTRAL
against	NEUTRAL	NEUTRAL
them	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
realized	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
gains	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
returned	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
england	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
them	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
is	NEGATIVE	NEUTRAL
only	NEUTRAL	NEUTRAL
two	NEGATIVE	NEUTRAL
years	NEUTRAL	NEUTRAL
since	NEGATIVE	NEUTRAL
he	NEUTRAL	NEUTRAL
took	NEUTRAL	NEUTRAL
up	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
residence	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
common	NEUTRAL	NEUTRAL
talk	NEUTRAL	NEUTRAL
how	NEUTRAL	NEUTRAL
large	NEGATIVE	NEUTRAL
were	NEUTRAL	NEUTRAL
those	NEUTRAL	NEUTRAL
schemes	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
reconstruction	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
improvement	NEUTRAL	POSITIVE
which	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
interrupted	NEUTRAL	NEUTRAL
by	NEGATIVE	NEUTRAL
his	NEUTRAL	NEUTRAL
death	NEUTRAL	NEGATIVE
.	NEUTRAL	NEUTRAL
being	NEUTRAL	NEUTRAL
himself	NEUTRAL	NEUTRAL
childless	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
was	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
openly	NEGATIVE	NEUTRAL
expressed	NEUTRAL	NEUTRAL
desire	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
whole	NEUTRAL	NEUTRAL
countryside	NEGATIVE	NEUTRAL
should	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
within	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
own	NEUTRAL	NEUTRAL
lifetime	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
profit	NEUTRAL	POSITIVE
by	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
good	NEGATIVE	POSITIVE
fortune	NEGATIVE	POSITIVE
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
many	NEUTRAL	NEUTRAL
will	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
personal	NEUTRAL	NEUTRAL
reasons	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
bewailing	NEUTRAL	NEGATIVE
his	NEUTRAL	NEUTRAL
untimely	NEUTRAL	NEUTRAL
end	NEUTRAL	NEGATIVE
.	NEUTRAL	NEUTRAL
his	NEGATIVE	NEUTRAL
generous	NEGATIVE	POSITIVE
donations	NEGATIVE	NEUTRAL
to	NEUTRAL	NEUTRAL
local	NEGATIVE	NEUTRAL
and	NEUTRAL	NEUTRAL
county	NEGATIVE	NEUTRAL
charities	NEGATIVE	NEUTRAL
have	NEGATIVE	NEUTRAL
been	NEGATIVE	NEUTRAL
frequently	NEGATIVE	NEUTRAL
chronicled	NEGATIVE	NEUTRAL
in	NEGATIVE	NEUTRAL
these	NEUTRAL	NEUTRAL
columns	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
circumstances	NEGATIVE	NEUTRAL
connected	NEUTRAL	NEUTRAL
with	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
death	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
can	NEUTRAL	NEUTRAL
not	NEUTRAL	NEUTRAL
be	NEUTRAL	NEUTRAL
said	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
entirely	NEUTRAL	NEUTRAL
cleared	NEUTRAL	NEUTRAL
up	NEUTRAL	NEUTRAL
by	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
inquest	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
but	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
least	NEUTRAL	NEUTRAL
enough	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
done	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
dispose	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
those	NEUTRAL	NEUTRAL
rumours	NEUTRAL	NEGATIVE
to	NEGATIVE	NEUTRAL
which	NEUTRAL	NEUTRAL
local	NEUTRAL	NEUTRAL
superstition	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
given	NEUTRAL	NEUTRAL
rise	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
there	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
no	NEUTRAL	NEUTRAL
reason	NEUTRAL	NEUTRAL
whatever	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
suspect	NEGATIVE	NEUTRAL
